num,career.year,year,papers,citations,baby.flag,years.since,baby.flag2,years.since2
63,0,2001,1,0,1,3.66666666666667,1,1.58333333333333
63,1,2002,1,0,1,4.66666666666667,1,2.58333333333333
63,2,2003,0,2,1,5.66666666666667,1,3.58333333333333
63,3,2004,0,6,1,6.66666666666667,1,4.58333333333333
63,4,2005,0,2,1,7.66666666666667,1,5.58333333333333
63,5,2006,0,1,1,8.66666666666667,1,6.58333333333333
63,6,2007,1,4,1,9.66666666666667,1,7.58333333333333
63,7,2008,1,2,1,10.6666666666667,1,8.58333333333333
63,8,2009,0,6,1,11.6666666666667,1,9.58333333333333
63,9,2010,0,13,1,12.6666666666667,1,10.5833333333333
63,10,2011,0,16,1,13.6666666666667,1,11.5833333333333
63,11,2012,0,19,1,14.6666666666667,1,12.5833333333333
63,12,2013,0,13,1,15.6666666666667,1,13.5833333333333
63,13,2014,0,6,1,16.6666666666667,1,14.5833333333333
63,14,2015,5,8,1,17.6666666666667,1,15.5833333333333
64,0,2007,2,0,0,0,0,0
64,1,2008,0,1,0,0,0,0
64,2,2009,3,2,0,0,0,0
64,3,2010,0,10,0,0,0,0
64,4,2011,3,12,0,0,0,0
64,5,2012,2,13,0,0,0,0
64,6,2013,2,23,0,0,0,0
64,7,2014,0,20,0,0,0,0
64,8,2015,2,17,0,0,0,0
65,0,2010,1,0,0,0,0,0
65,1,2011,1,5,0,0,0,0
65,2,2012,1,9,0,0,0,0
65,3,2013,1,22,0,0,0,0
65,4,2014,0,19,1,0.5,0,0
65,5,2015,0,24,1,1.5,0,0
66,0,1995,1,0,0,0,0,0
66,1,1996,2,0,0,0,0,0
66,2,1997,1,0,0,0,0,0
66,3,1998,0,3,0,0,0,0
66,4,1999,0,6,1,0.666666666666667,0,0
66,5,2000,2,5,1,1.66666666666667,0,0
66,6,2001,0,9,1,2.66666666666667,0,0
66,7,2002,2,10,1,3.66666666666667,0,0
66,8,2003,0,14,1,4.66666666666667,0,0
66,9,2004,1,10,1,5.66666666666667,1,0.583333333333333
66,10,2005,0,6,1,6.66666666666667,1,1.58333333333333
66,11,2006,3,10,1,7.66666666666667,1,2.58333333333333
66,12,2007,1,12,1,8.66666666666667,1,3.58333333333333
66,13,2008,2,25,1,9.66666666666667,1,4.58333333333333
66,14,2009,2,21,1,10.6666666666667,1,5.58333333333333
66,15,2010,2,25,1,11.6666666666667,1,6.58333333333333
66,16,2011,0,17,1,12.6666666666667,1,7.58333333333333
66,17,2012,0,15,1,13.6666666666667,1,8.58333333333333
66,18,2013,0,19,1,14.6666666666667,1,9.58333333333333
66,19,2014,1,21,1,15.6666666666667,1,10.5833333333333
66,20,2015,1,20,1,16.6666666666667,1,11.5833333333333
67,0,2007,1,0,0,0,0,0
67,1,2008,1,0,0,0,0,0
67,2,2009,4,6,0,0,0,0
67,3,2010,0,3,0,0,0,0
67,4,2011,1,5,0,0,0,0
67,5,2012,0,9,0,0,0,0
67,6,2013,0,14,0,0,0,0
67,7,2014,0,9,0,0,0,0
67,8,2015,0,4,0,0,0,0
68,0,1998,3,1,0,0,0,0
68,1,1999,2,0,0,0,0,0
68,2,2000,1,0,0,0,0,0
68,3,2001,1,0,0,0,0,0
68,4,2002,2,1,0,0,0,0
68,5,2003,0,3,0,0,0,0
68,6,2004,2,5,0,0,0,0
68,7,2005,0,4,0,0,0,0
68,8,2006,0,9,0,0,0,0
68,9,2007,1,7,0,0,0,0
68,10,2008,0,13,0,0,0,0
68,11,2009,3,15,0,0,0,0
68,12,2010,4,15,0,0,0,0
68,13,2011,2,23,0,0,0,0
68,14,2012,2,31,0,0,0,0
68,15,2013,5,39,0,0,0,0
68,16,2014,4,51,0,0,0,0
68,17,2015,5,38,0,0,0,0
69,0,2007,3,1,0,0,0,0
69,1,2008,2,10,0,0,0,0
69,2,2009,0,10,0,0,0,0
69,3,2010,2,17,0,0,0,0
69,4,2011,4,32,0,0,0,0
69,5,2012,5,44,0,0,0,0
69,6,2013,11,62,0,0,0,0
69,7,2014,12,156,0,0,0,0
69,8,2015,6,223,0,0,0,0
70,0,1995,3,0,1,16.25,1,12.75
70,1,1996,1,1,1,17.25,1,13.75
70,2,1997,0,2,1,18.25,1,14.75
70,3,1998,0,4,1,19.25,1,15.75
70,4,1999,2,1,1,20.25,1,16.75
70,5,2000,2,15,1,21.25,1,17.75
70,6,2001,1,46,1,22.25,1,18.75
70,7,2002,4,52,1,23.25,1,19.75
70,8,2003,8,72,1,24.25,1,20.75
70,9,2004,9,104,1,25.25,1,21.75
70,10,2005,3,130,1,26.25,1,22.75
70,11,2006,8,158,1,27.25,1,23.75
70,12,2007,9,179,1,28.25,1,24.75
70,13,2008,6,217,1,29.25,1,25.75
70,14,2009,12,248,1,30.25,1,26.75
70,15,2010,13,241,1,31.25,1,27.75
70,16,2011,17,376,1,32.25,1,28.75
70,17,2012,16,438,1,33.25,1,29.75
70,18,2013,18,523,1,34.25,1,30.75
70,19,2014,20,550,1,35.25,1,31.75
70,20,2015,11,605,1,36.25,1,32.75
71,0,1998,1,0,1,8.58333333333333,1,5.91666666666667
71,1,1999,0,2,1,9.58333333333333,1,6.91666666666667
71,2,2000,0,4,1,10.5833333333333,1,7.91666666666667
71,3,2001,3,6,1,11.5833333333333,1,8.91666666666667
71,4,2002,5,23,1,12.5833333333333,1,9.91666666666667
71,5,2003,2,44,1,13.5833333333333,1,10.9166666666667
71,6,2004,6,64,1,14.5833333333333,1,11.9166666666667
71,7,2005,8,91,1,15.5833333333333,1,12.9166666666667
71,8,2006,5,130,1,16.5833333333333,1,13.9166666666667
71,9,2007,6,136,1,17.5833333333333,1,14.9166666666667
71,10,2008,6,142,1,18.5833333333333,1,15.9166666666667
71,11,2009,6,210,1,19.5833333333333,1,16.9166666666667
71,12,2010,4,252,1,20.5833333333333,1,17.9166666666667
71,13,2011,7,304,1,21.5833333333333,1,18.9166666666667
71,14,2012,9,331,1,22.5833333333333,1,19.9166666666667
71,15,2013,4,347,1,23.5833333333333,1,20.9166666666667
71,16,2014,5,325,1,24.5833333333333,1,21.9166666666667
71,17,2015,15,435,1,25.5833333333333,1,22.9166666666667
72,0,2013,1,0,1,0.583333333333333,0,0
72,1,2014,0,7,1,1.58333333333333,0,0
72,2,2015,5,15,1,2.58333333333333,1,0.833333333333333
73,0,2015,1,0,0,0,0,0
74,0,2015,1,0,0,0,0,0
75,0,1996,1,0,0,0,0,0
75,1,1997,1,1,0,0,0,0
75,2,1998,1,7,1,0.166666666666667,0,0
75,3,1999,0,3,1,1.16666666666667,0,0
75,4,2000,0,0,1,2.16666666666667,0,0
75,5,2001,0,4,1,3.16666666666667,0,0
75,6,2002,0,1,1,4.16666666666667,1,0.833333333333333
75,7,2003,1,1,1,5.16666666666667,1,1.83333333333333
75,8,2004,3,6,1,6.16666666666667,1,2.83333333333333
75,9,2005,1,2,1,7.16666666666667,1,3.83333333333333
75,10,2006,2,7,1,8.16666666666667,1,4.83333333333333
75,11,2007,4,20,1,9.16666666666667,1,5.83333333333333
75,12,2008,6,20,1,10.1666666666667,1,6.83333333333333
75,13,2009,3,21,1,11.1666666666667,1,7.83333333333333
75,14,2010,3,42,1,12.1666666666667,1,8.83333333333333
75,15,2011,4,37,1,13.1666666666667,1,9.83333333333333
75,16,2012,2,76,1,14.1666666666667,1,10.8333333333333
75,17,2013,1,82,1,15.1666666666667,1,11.8333333333333
75,18,2014,1,84,1,16.1666666666667,1,12.8333333333333
75,19,2015,4,97,1,17.1666666666667,1,13.8333333333333
76,0,2012,1,0,1,14.5,0,0
76,1,2013,1,0,1,15.5,0,0
76,2,2014,2,2,1,16.5,0,0
76,3,2015,5,2,1,17.5,0,0
77,0,2013,2,8,1,3.16666666666667,1,0.0833333333333333
77,1,2014,1,23,1,4.16666666666667,1,1.08333333333333
77,2,2015,2,25,1,5.16666666666667,1,2.08333333333333
78,0,1973,1,0,0,0,0,0
78,1,1974,1,0,0,0,0,0
78,2,1975,1,0,0,0,0,0
78,3,1976,0,0,0,0,0,0
78,4,1977,2,1,0,0,0,0
78,5,1978,0,0,0,0,0,0
78,6,1979,2,4,1,0.333333333333333,0,0
78,7,1980,1,2,1,1.33333333333333,0,0
78,8,1981,1,9,1,2.33333333333333,0,0
78,9,1982,1,6,1,3.33333333333333,1,0.0833333333333333
78,10,1983,2,5,1,4.33333333333333,1,1.08333333333333
78,11,1984,0,13,1,5.33333333333333,1,2.08333333333333
78,12,1985,2,5,1,6.33333333333333,1,3.08333333333333
78,13,1986,7,12,1,7.33333333333333,1,4.08333333333333
78,14,1987,3,8,1,8.33333333333333,1,5.08333333333333
78,15,1988,1,20,1,9.33333333333333,1,6.08333333333333
78,16,1989,4,20,1,10.3333333333333,1,7.08333333333333
78,17,1990,1,15,1,11.3333333333333,1,8.08333333333333
78,18,1991,1,21,1,12.3333333333333,1,9.08333333333333
78,19,1992,1,20,1,13.3333333333333,1,10.0833333333333
78,20,1993,0,11,1,14.3333333333333,1,11.0833333333333
78,21,1994,0,17,1,15.3333333333333,1,12.0833333333333
78,22,1995,0,18,1,16.3333333333333,1,13.0833333333333
78,23,1996,1,49,1,17.3333333333333,1,14.0833333333333
78,24,1997,4,43,1,18.3333333333333,1,15.0833333333333
78,25,1998,0,60,1,19.3333333333333,1,16.0833333333333
78,26,1999,1,44,1,20.3333333333333,1,17.0833333333333
78,27,2000,0,64,1,21.3333333333333,1,18.0833333333333
78,28,2001,5,41,1,22.3333333333333,1,19.0833333333333
78,29,2002,1,60,1,23.3333333333333,1,20.0833333333333
78,30,2003,1,42,1,24.3333333333333,1,21.0833333333333
78,31,2004,2,47,1,25.3333333333333,1,22.0833333333333
78,32,2005,2,51,1,26.3333333333333,1,23.0833333333333
78,33,2006,1,58,1,27.3333333333333,1,24.0833333333333
78,34,2007,1,52,1,28.3333333333333,1,25.0833333333333
78,35,2008,6,45,1,29.3333333333333,1,26.0833333333333
78,36,2009,6,50,1,30.3333333333333,1,27.0833333333333
78,37,2010,5,43,1,31.3333333333333,1,28.0833333333333
78,38,2011,10,51,1,32.3333333333333,1,29.0833333333333
78,39,2012,4,61,1,33.3333333333333,1,30.0833333333333
78,40,2013,10,63,1,34.3333333333333,1,31.0833333333333
78,41,2014,2,79,1,35.3333333333333,1,32.0833333333333
78,42,2015,1,67,1,36.3333333333333,1,33.0833333333333
79,0,1999,1,0,0,0,0,0
79,1,2000,0,0,0,0,0,0
79,2,2001,0,0,0,0,0,0
79,3,2002,0,0,0,0,0,0
79,4,2003,0,2,0,0,0,0
79,5,2004,0,0,0,0,0,0
79,6,2005,0,2,0,0,0,0
79,7,2006,2,0,1,0.166666666666667,0,0
79,8,2007,0,1,1,1.16666666666667,0,0
79,9,2008,0,2,1,2.16666666666667,0,0
79,10,2009,4,6,1,3.16666666666667,1,0.416666666666667
79,11,2010,3,17,1,4.16666666666667,1,1.41666666666667
79,12,2011,3,24,1,5.16666666666667,1,2.41666666666667
79,13,2012,4,62,1,6.16666666666667,1,3.41666666666667
79,14,2013,1,56,1,7.16666666666667,1,4.41666666666667
79,15,2014,3,98,1,8.16666666666667,1,5.41666666666667
79,16,2015,0,100,1,9.16666666666667,1,6.41666666666667
80,0,2006,1,0,0,0,0,0
80,1,2007,2,1,0,0,0,0
80,2,2008,1,7,0,0,0,0
80,3,2009,2,23,0,0,0,0
80,4,2010,2,29,0,0,0,0
80,5,2011,2,42,0,0,0,0
80,6,2012,4,46,0,0,0,0
80,7,2013,4,71,0,0,0,0
80,8,2014,8,86,0,0,0,0
80,9,2015,2,80,0,0,0,0
81,0,2006,1,0,0,0,0,0
81,1,2007,1,1,0,0,0,0
81,2,2008,0,2,0,0,0,0
81,3,2009,9,24,0,0,0,0
81,4,2010,9,77,0,0,0,0
81,5,2011,10,122,0,0,0,0
81,6,2012,10,114,0,0,0,0
81,7,2013,14,105,0,0,0,0
81,8,2014,19,129,0,0,0,0
81,9,2015,15,164,1,0.5,0,0
82,0,2008,2,0,0,0,0,0
82,1,2009,2,7,0,0,0,0
82,2,2010,2,11,0,0,0,0
82,3,2011,3,22,0,0,0,0
82,4,2012,1,45,0,0,0,0
82,5,2013,3,53,0,0,0,0
82,6,2014,1,72,0,0,0,0
82,7,2015,6,58,0,0,0,0
83,0,2009,2,3,0,0,0,0
83,1,2010,0,4,0,0,0,0
83,2,2011,0,10,0,0,0,0
83,3,2012,4,22,0,0,0,0
83,4,2013,0,25,0,0,0,0
83,5,2014,2,53,0,0,0,0
83,6,2015,1,44,0,0,0,0
84,0,1995,2,0,1,7.25,0,0
84,1,1996,0,2,1,8.25,0,0
84,2,1997,1,2,1,9.25,0,0
84,3,1998,1,3,1,10.25,0,0
84,4,1999,0,5,1,11.25,0,0
84,5,2000,2,4,1,12.25,0,0
84,6,2001,1,5,1,13.25,0,0
84,7,2002,2,7,1,14.25,0,0
84,8,2003,3,16,1,15.25,0,0
84,9,2004,2,8,1,16.25,0,0
84,10,2005,0,23,1,17.25,0,0
84,11,2006,0,22,1,18.25,0,0
84,12,2007,1,19,1,19.25,0,0
84,13,2008,1,23,1,20.25,0,0
84,14,2009,0,30,1,21.25,0,0
84,15,2010,1,29,1,22.25,0,0
84,16,2011,3,26,1,23.25,0,0
84,17,2012,4,48,1,24.25,0,0
84,18,2013,14,58,1,25.25,0,0
84,19,2014,5,46,1,26.25,0,0
84,20,2015,10,60,1,27.25,0,0
85,0,2011,5,1,1,3.16666666666667,0,0
85,1,2012,4,4,1,4.16666666666667,0,0
85,2,2013,8,32,1,5.16666666666667,0,0
85,3,2014,5,44,1,6.16666666666667,0,0
85,4,2015,12,63,1,7.16666666666667,0,0
86,0,2001,2,0,0,0,0,0
86,1,2002,1,0,1,0.333333333333333,0,0
86,2,2003,0,0,1,1.33333333333333,0,0
86,3,2004,0,6,1,2.33333333333333,0,0
86,4,2005,2,13,1,3.33333333333333,1,0.75
86,5,2006,1,15,1,4.33333333333333,1,1.75
86,6,2007,0,16,1,5.33333333333333,1,2.75
86,7,2008,1,29,1,6.33333333333333,1,3.75
86,8,2009,4,26,1,7.33333333333333,1,4.75
86,9,2010,1,25,1,8.33333333333333,1,5.75
86,10,2011,3,31,1,9.33333333333333,1,6.75
86,11,2012,4,51,1,10.3333333333333,1,7.75
86,12,2013,1,68,1,11.3333333333333,1,8.75
86,13,2014,2,60,1,12.3333333333333,1,9.75
86,14,2015,0,60,1,13.3333333333333,1,10.75
87,0,2013,1,0,0,0,0,0
87,1,2014,0,0,0,0,0,0
87,2,2015,0,1,0,0,0,0
88,0,2002,1,0,0,0,0,0
88,1,2003,3,5,0,0,0,0
88,2,2004,3,23,0,0,0,0
88,3,2005,2,38,0,0,0,0
88,4,2006,2,58,0,0,0,0
88,5,2007,1,82,1,0.666666666666667,0,0
88,6,2008,3,122,1,1.66666666666667,0,0
88,7,2009,3,123,1,2.66666666666667,0,0
88,8,2010,3,179,1,3.66666666666667,0,0
88,9,2011,8,234,1,4.66666666666667,1,0.166666666666667
88,10,2012,1,235,1,5.66666666666667,1,1.16666666666667
88,11,2013,9,305,1,6.66666666666667,1,2.16666666666667
88,12,2014,6,324,1,7.66666666666667,1,3.16666666666667
88,13,2015,5,308,1,8.66666666666667,1,4.16666666666667
89,0,2006,1,0,1,1.58333333333333,0,0
89,1,2007,1,1,1,2.58333333333333,1,0.25
89,2,2008,1,0,1,3.58333333333333,1,1.25
89,3,2009,3,5,1,4.58333333333333,1,2.25
89,4,2010,4,1,1,5.58333333333333,1,3.25
89,5,2011,3,6,1,6.58333333333333,1,4.25
89,6,2012,3,15,1,7.58333333333333,1,5.25
89,7,2013,4,19,1,8.58333333333333,1,6.25
89,8,2014,5,26,1,9.58333333333333,1,7.25
89,9,2015,4,35,1,10.5833333333333,1,8.25
90,0,2013,1,1,1,32,1,29.6666666666667
90,1,2014,0,1,1,33,1,30.6666666666667
90,2,2015,1,4,1,34,1,31.6666666666667
91,0,1997,2,0,1,14.8333333333333,1,13.5
91,1,1998,2,2,1,15.8333333333333,1,14.5
91,2,1999,2,13,1,16.8333333333333,1,15.5
91,3,2000,0,9,1,17.8333333333333,1,16.5
91,4,2001,1,15,1,18.8333333333333,1,17.5
91,5,2002,0,12,1,19.8333333333333,1,18.5
91,6,2003,0,14,1,20.8333333333333,1,19.5
91,7,2004,1,19,1,21.8333333333333,1,20.5
91,8,2005,2,18,1,22.8333333333333,1,21.5
91,9,2006,1,22,1,23.8333333333333,1,22.5
91,10,2007,1,29,1,24.8333333333333,1,23.5
91,11,2008,0,35,1,25.8333333333333,1,24.5
91,12,2009,4,44,1,26.8333333333333,1,25.5
91,13,2010,2,52,1,27.8333333333333,1,26.5
91,14,2011,2,56,1,28.8333333333333,1,27.5
91,15,2012,0,54,1,29.8333333333333,1,28.5
91,16,2013,5,87,1,30.8333333333333,1,29.5
91,17,2014,2,52,1,31.8333333333333,1,30.5
91,18,2015,3,55,1,32.8333333333333,1,31.5
92,0,2011,1,0,1,7.41666666666667,1,6
92,1,2012,0,1,1,8.41666666666667,1,7
92,2,2013,5,10,1,9.41666666666667,1,8
92,3,2014,1,47,1,10.4166666666667,1,9
92,4,2015,1,57,1,11.4166666666667,1,10
93,0,1995,1,0,1,12.25,1,9.25
93,1,1996,0,0,1,13.25,1,10.25
93,2,1997,1,0,1,14.25,1,11.25
93,3,1998,0,1,1,15.25,1,12.25
93,4,1999,1,0,1,16.25,1,13.25
93,5,2000,0,1,1,17.25,1,14.25
93,6,2001,0,0,1,18.25,1,15.25
93,7,2002,0,0,1,19.25,1,16.25
93,8,2003,1,1,1,20.25,1,17.25
93,9,2004,1,2,1,21.25,1,18.25
93,10,2005,1,2,1,22.25,1,19.25
93,11,2006,0,0,1,23.25,1,20.25
93,12,2007,5,12,1,24.25,1,21.25
93,13,2008,2,14,1,25.25,1,22.25
93,14,2009,2,29,1,26.25,1,23.25
93,15,2010,0,34,1,27.25,1,24.25
93,16,2011,7,53,1,28.25,1,25.25
93,17,2012,3,62,1,29.25,1,26.25
93,18,2013,4,106,1,30.25,1,27.25
93,19,2014,4,81,1,31.25,1,28.25
93,20,2015,7,116,1,32.25,1,29.25
94,0,2015,14,33,0,0,0,0
95,0,2008,1,0,0,0,0,0
95,1,2009,0,2,0,0,0,0
95,2,2010,1,4,0,0,0,0
95,3,2011,1,8,0,0,0,0
95,4,2012,3,9,0,0,0,0
95,5,2013,2,17,0,0,0,0
95,6,2014,5,31,0,0,0,0
95,7,2015,4,51,0,0,0,0
